Longitude (x),Latitude (y),Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather,Is Row Missing Value,% Of Dataset That Contains Missing Values
-79.4,43.63,2020,8,26,13:00:00,19.4,14,71,14,9,16.1,100.72,No Precipitation or Fog,,
-79.4,43.63,2020,8,26,14:00:00,19.2,14.4,73,10,11,16.1,100.61,No Precipitation or Fog,,
-79.4,43.63,2020,8,26,15:00:00,19.9,14.6,71,7,13,16.1,100.54,No Precipitation or Fog,,
-79.4,43.63,2020,8,26,16:00:00,19.8,15.1,74,9,13,16.1,100.42,No Precipitation or Fog,,
-79.4,43.63,2020,8,26,17:00:00,19.9,15.6,76,9,5,16.1,100.38,No Precipitation or Fog,,
-79.4,43.63,2020,8,26,18:00:00,20,16.1,78,,4,16.1,100.4,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,26,19:00:00,19.5,16.9,85,,4,16.1,100.37,Rain,MISSING VALUE,
-79.4,43.63,2020,8,26,20:00:00,19.5,17.3,87,,4,16.1,100.35,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,26,21:00:00,19.3,17.8,91,5,5,16.1,100.35,Rain,,
-79.4,43.63,2020,8,26,22:00:00,19.4,18.1,92,6,8,16.1,100.29,Rain,,
-79.4,43.63,2020,8,26,23:00:00,19.2,18.6,96,11,5,4.8,100.21,"Moderate Rain,Fog",,
-79.4,43.63,2020,8,27,00:00:00,19.6,19.1,97,8,4,16.1,100.12,Rain,,
-79.4,43.63,2020,8,27,01:00:00,20.3,19.7,96,20,13,16.1,99.98,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,02:00:00,20.6,19.6,94,19,11,16.1,99.89,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,03:00:00,20.8,19.3,91,22,9,,99.88,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,27,04:00:00,20.7,19.9,95,11,13,16.1,99.77,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,05:00:00,21,19.8,93,15,9,1.6,99.7,Fog,,
-79.4,43.63,2020,8,27,06:00:00,21.1,19.9,93,21,11,,99.67,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,27,07:00:00,21.4,20.1,92,22,11,12.9,99.63,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,08:00:00,24.6,21.4,82,26,17,,99.58,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,27,09:00:00,26.2,21.7,76,27,22,,99.59,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,27,10:00:00,27.8,22.4,72,27,21,,99.58,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,27,11:00:00,28,21.6,68,27,30,,99.57,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,27,12:00:00,28.5,20.9,63,28,30,,99.57,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,27,13:00:00,28.7,21,63,26,24,16.1,99.53,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,14:00:00,28.6,21.5,65,26,26,16.1,99.49,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,15:00:00,28.2,20.2,61,28,32,16.1,99.45,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,16:00:00,28,20.8,64,28,24,16.1,99.59,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,17:00:00,28.2,19.3,58,30,24,16.1,99.62,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,18:00:00,27.6,17.9,55,31,30,16.1,99.66,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,19:00:00,25.4,18.5,65,31,26,16.1,99.74,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,20:00:00,23.7,18.2,71,30,24,16.1,99.87,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,21:00:00,22.6,17.4,72,29,11,16.1,100.01,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,22:00:00,21.8,17.6,77,29,9,16.1,100.06,No Precipitation or Fog,,
-79.4,43.63,2020,8,27,23:00:00,20.8,17.6,82,28,11,16.1,100.09,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,00:00:00,17.5,16.4,93,25,8,16.1,100.11,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,01:00:00,17.2,16.1,93,26,8,16.1,100.13,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,02:00:00,17,16.4,96,27,11,16.1,100.16,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,03:00:00,17.4,16.9,97,26,5,16.1,100.16,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,04:00:00,19.2,16.1,82,29,5,16.1,100.16,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,05:00:00,18.7,16.3,86,31,8,16.1,100.21,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,06:00:00,18.3,16.5,89,,4,16.1,100.24,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,28,07:00:00,19,15.6,80,32,9,16.1,100.35,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,08:00:00,20.2,15.3,73,,4,16.1,100.23,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,28,09:00:00,21.6,15.4,68,30,9,16.1,100.32,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,10:00:00,22.6,16,66,14,11,16.1,100.29,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,11:00:00,22,16.6,71,14,17,16.1,100.21,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,12:00:00,22.5,16.1,67,12,18,16.1,100.16,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,13:00:00,22.5,15.9,66,15,13,16.1,100.17,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,14:00:00,22.1,15.8,67,14,13,16.1,100.11,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,15:00:00,21.6,16.6,73,16,13,16.1,100.02,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,16:00:00,21.7,16.3,71,12,15,16.1,99.94,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,17:00:00,21.6,15.5,68,13,11,16.1,99.97,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,18:00:00,21.8,15.5,67,10,13,16.1,99.9,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,19:00:00,21,16.6,76,8,17,16.1,99.82,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,20:00:00,20.9,16.8,77,9,21,16.1,99.77,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,21:00:00,21,16.5,75,9,17,16.1,99.65,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,22:00:00,20.9,17,78,10,21,16.1,99.52,No Precipitation or Fog,,
-79.4,43.63,2020,8,28,23:00:00,19.7,18.5,92,8,13,11.3,99.49,Rain,,
-79.4,43.63,2020,8,29,00:00:00,19.7,18.8,95,8,15,16.1,99.4,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,01:00:00,20.5,19,91,11,8,16.1,99.25,Rain,,
-79.4,43.63,2020,8,29,02:00:00,20.6,19.6,94,8,8,16.1,99.11,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,03:00:00,21.6,20.6,94,22,17,16.1,99.03,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,04:00:00,21.7,20.5,93,22,26,16.1,98.92,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,05:00:00,21.7,20.5,93,22,21,16.1,98.86,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,06:00:00,21.5,20.7,95,21,18,16.1,98.83,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,07:00:00,22,20.8,93,21,24,16.1,98.84,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,08:00:00,22.2,20.5,90,22,22,16.1,98.81,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,09:00:00,22.5,20.3,87,24,18,16.1,98.76,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,10:00:00,23.2,20.5,84,22,22,16.1,98.73,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,11:00:00,24.1,19.8,77,22,24,16.1,98.69,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,12:00:00,24.5,19,71,24,30,16.1,98.7,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,13:00:00,25,17.9,64,29,35,16.1,98.74,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,14:00:00,22.6,17,70,31,34,16.1,98.89,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,15:00:00,23.4,14.8,58,31,37,16.1,98.93,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,16:00:00,23,14.2,57,30,26,16.1,99.08,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,17:00:00,22.9,13.2,54,31,35,16.1,99.19,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,18:00:00,21.9,12.7,55,30,35,16.1,99.27,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,19:00:00,20.8,12.9,60,29,21,16.1,99.35,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,20:00:00,20.3,13.5,65,28,18,16.1,99.41,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,21:00:00,20,12.4,61,29,24,16.1,99.43,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,22:00:00,19.4,12.6,64,28,37,16.1,99.47,No Precipitation or Fog,,
-79.4,43.63,2020,8,29,23:00:00,19.1,12.2,64,28,26,16.1,99.5,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,00:00:00,17.4,12.6,73,27,26,16.1,99.54,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,01:00:00,17.4,12.6,73,28,26,16.1,99.54,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,02:00:00,16.9,12.9,77,28,15,16.1,99.58,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,03:00:00,16.6,13,79,27,13,16.1,99.64,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,04:00:00,16.7,13.3,80,29,13,16.1,99.71,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,05:00:00,16.9,13.3,79,32,13,16.1,99.81,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,06:00:00,16.5,13.3,81,32,13,16.1,99.91,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,07:00:00,17.2,13.8,80,31,13,16.1,100.01,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,08:00:00,18.3,13.9,75,29,15,16.1,100.08,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,09:00:00,19.3,12.5,64,3,13,16.1,100.13,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,10:00:00,20.6,10.7,53,1,11,16.1,100.17,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,11:00:00,21.7,11.1,50,1,13,14.5,100.22,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,12:00:00,19,13.8,71,17,15,16.1,100.23,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,13:00:00,19,14.4,74,19,15,16.1,100.3,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,14:00:00,18.9,13.8,72,19,15,16.1,100.29,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,15:00:00,20.4,15,71,18,13,16.1,100.28,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,16:00:00,18.7,13.7,73,18,9,11.3,100.29,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,17:00:00,20.9,13.3,62,13,9,16.1,100.31,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,18:00:00,19.3,14,71,19,8,16.1,100.35,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,19:00:00,19.3,12.4,64,,0,16.1,100.39,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,30,20:00:00,18.2,12.7,70,,0,16.1,100.44,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,30,21:00:00,16.6,12.8,78,,0,16.1,100.48,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,30,22:00:00,17.9,12.2,69,4,9,16.1,100.51,No Precipitation or Fog,,
-79.4,43.63,2020,8,30,23:00:00,19.2,12.1,63,8,8,16.1,100.57,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,00:00:00,18.3,12.4,68,8,8,16.1,100.6,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,01:00:00,18,12.1,68,8,9,16.1,100.61,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,02:00:00,17.9,13.1,73,8,11,16.1,100.64,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,03:00:00,17.4,12.8,74,8,11,16.1,100.67,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,04:00:00,17.3,13.9,80,7,15,16.1,100.64,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,05:00:00,16.9,14.2,84,6,17,16.1,100.7,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,06:00:00,16.6,14.5,87,6,17,16.1,100.72,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,07:00:00,18.5,14.7,79,8,13,16.1,100.71,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,08:00:00,20,13.7,67,10,15,16.1,100.72,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,09:00:00,20.8,12.8,60,9,17,16.1,100.75,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,10:00:00,21.5,13.3,59,9,17,16.1,100.67,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,11:00:00,21.8,13.8,60,8,21,16.1,100.67,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,12:00:00,22.2,15.1,64,6,26,16.1,100.59,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,13:00:00,22.3,14.9,63,7,34,16.1,100.55,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,14:00:00,22.4,15.7,65,7,34,16.1,100.44,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,15:00:00,22,15.7,67,7,39,16.1,100.43,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,16:00:00,21.7,16.8,73,6,32,16.1,100.33,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,17:00:00,21.3,17,76,7,30,16.1,100.34,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,18:00:00,20.9,17.3,80,5,34,16.1,100.34,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,19:00:00,20.5,17.6,83,7,28,16.1,100.27,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,20:00:00,20.8,18,84,8,15,16.1,100.3,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,21:00:00,21.4,18.3,82,16,8,16.1,100.31,No Precipitation or Fog,,
-79.4,43.63,2020,8,31,22:00:00,19.5,18.2,92,,4,16.1,100.35,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,8,31,23:00:00,20,18,88,,0,16.1,100.39,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,9,1,00:00:00,19.7,18,90,,4,16.1,100.42,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,9,1,01:00:00,20.4,18.4,88,,0,16.1,100.41,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,9,1,02:00:00,20,18.3,90,,0,16.1,100.41,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,9,1,03:00:00,20,18.5,91,,4,16.1,100.42,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,9,1,04:00:00,19.8,18.8,94,,4,16.1,100.42,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,9,1,05:00:00,20.1,18.8,92,17,5,16.1,100.45,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,06:00:00,19.8,18.9,94,,4,16.1,100.48,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,9,1,07:00:00,20.2,18.9,92,,0,16.1,100.51,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,9,1,08:00:00,21.2,19.1,88,21,5,16.1,100.55,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,09:00:00,21.9,19.3,85,20,8,16.1,100.54,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,10:00:00,22.5,19.4,82,19,8,16.1,100.57,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,11:00:00,24,19.9,78,16,13,16.1,100.5,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,12:00:00,24.7,20.4,77,18,11,16.1,100.47,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,13:00:00,24.8,20.1,75,7,11,16.1,100.42,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,14:00:00,24.7,21,80,7,15,16.1,100.37,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,15:00:00,24.8,21.1,79,9,17,16.1,100.41,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,16:00:00,23.9,20.5,81,8,15,16.1,100.37,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,17:00:00,23.1,20.2,83,7,15,16.1,100.35,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,18:00:00,22.5,20.1,86,7,18,16.1,100.3,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,19:00:00,21.9,20,89,8,11,16.1,100.3,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,20:00:00,21.5,20.3,93,8,9,16.1,100.29,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,21:00:00,22.9,20.5,86,15,13,16.1,100.26,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,22:00:00,22.2,20.3,89,17,9,16.1,100.21,No Precipitation or Fog,,
-79.4,43.63,2020,9,1,23:00:00,21.9,20.2,90,17,8,16.1,100.2,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,00:00:00,21.6,20,91,,4,16.1,100.16,Rain,MISSING VALUE,
-79.4,43.63,2020,9,2,01:00:00,21.3,20.1,93,,0,16.1,100.08,"Thunderstorms,Rain",MISSING VALUE,
-79.4,43.63,2020,9,2,02:00:00,21.5,20.2,92,8,8,16.1,100,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,03:00:00,21.3,20.1,93,9,5,16.1,99.91,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,04:00:00,21.2,20.2,94,9,5,16.1,99.84,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,05:00:00,21.4,20.2,93,13,8,16.1,99.75,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,06:00:00,21.9,20.5,92,15,5,16.1,99.74,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,07:00:00,22.1,20.6,91,15,8,16.1,99.66,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,08:00:00,21.8,20.8,94,20,8,16.1,99.65,Rain,,
-79.4,43.63,2020,9,2,09:00:00,22.4,21.7,96,20,18,16.1,99.56,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,10:00:00,22.5,21.5,94,21,15,16.1,99.56,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,11:00:00,22.9,21.2,90,20,11,16.1,99.5,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,12:00:00,23.6,21.6,88,20,13,16.1,99.44,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,13:00:00,23.9,21.4,86,19,22,16.1,99.41,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,14:00:00,27,19.9,65,27,32,16.1,99.39,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,15:00:00,25.9,19.4,67,26,30,16.1,99.43,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,16:00:00,27.3,17.5,54,30,24,16.1,99.45,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,17:00:00,26.4,13.5,44,29,30,16.1,99.53,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,18:00:00,25.5,13.5,47,27,26,16.1,99.63,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,19:00:00,24.4,13.1,49,27,15,16.1,99.74,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,20:00:00,21.7,16.9,74,24,11,16.1,99.85,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,21:00:00,20.6,17.8,84,25,9,16.1,99.92,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,22:00:00,20.6,17.3,81,25,11,16.1,99.98,No Precipitation or Fog,,
-79.4,43.63,2020,9,2,23:00:00,20.7,14.7,68,27,11,16.1,100.01,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,00:00:00,20.2,14,67,28,11,16.1,100.05,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,01:00:00,20.1,13.6,66,33,11,16.1,100.07,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,02:00:00,19.5,13.2,67,33,11,16.1,100.07,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,03:00:00,18.8,13.3,70,30,9,16.1,100.08,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,04:00:00,17.4,14.2,81,27,8,16.1,100.07,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,05:00:00,16.7,14.1,85,27,8,16.1,100.06,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,06:00:00,17.2,14.1,82,29,8,16.1,100.09,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,07:00:00,18.6,14.5,77,29,4,16.1,100.09,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,08:00:00,18.8,14.6,76,26,5,16.1,100.05,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,09:00:00,20,14.5,70,24,5,16.1,100.03,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,10:00:00,20.2,15.4,74,22,8,16.1,99.97,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,11:00:00,21.3,16.5,74,20,8,16.1,99.9,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,12:00:00,22.8,16.6,68,15,8,16.1,99.78,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,13:00:00,24.3,16.5,61,14,9,14.5,99.67,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,14:00:00,24.7,16.9,61,14,11,16.1,99.55,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,15:00:00,24.9,17.6,63,19,24,16.1,99.41,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,16:00:00,23.8,18.2,70,20,32,16.1,99.35,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,17:00:00,23.8,18.4,71,20,26,16.1,99.32,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,18:00:00,22.9,17.9,73,21,30,16.1,99.27,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,19:00:00,22.6,17.7,74,21,32,16.1,99.23,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,20:00:00,22,18.5,80,28,26,16.1,99.45,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,21:00:00,21.7,16.3,71,29,24,16.1,99.54,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,22:00:00,21.1,14.8,67,32,24,16.1,99.65,No Precipitation or Fog,,
-79.4,43.63,2020,9,3,23:00:00,19.5,13.2,66,32,18,16.1,99.75,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,00:00:00,18.4,12.9,70,31,13,16.1,99.88,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,01:00:00,17.3,11.5,68,30,13,16.1,99.96,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,02:00:00,16.3,11,71,28,11,16.1,100.03,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,03:00:00,16.2,11.5,73,28,9,16.1,100.08,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,04:00:00,16.2,13.3,83,24,21,16.1,100.18,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,05:00:00,16.1,13.3,83,26,17,16.1,100.26,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,06:00:00,15.9,12.1,78,27,11,16.1,100.35,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,07:00:00,16.7,12.8,77,25,18,16.1,100.41,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,08:00:00,18.1,12.1,68,24,24,16.1,100.45,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,09:00:00,19.4,9.6,53,26,28,16.1,100.48,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,10:00:00,20.3,9.2,48,26,32,16.1,100.51,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,11:00:00,20.6,8.8,46,29,24,16.1,100.53,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,12:00:00,21.7,8,41,26,32,16.1,100.51,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,13:00:00,22,8.6,42,27,26,16.1,100.5,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,14:00:00,21.6,6.2,36,28,32,16.1,100.51,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,15:00:00,21.8,5.9,35,28,32,16.1,100.54,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,16:00:00,22.6,6.5,35,31,22,16.1,100.58,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,17:00:00,21.1,6.1,37,29,24,16.1,100.65,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,18:00:00,20.6,6.4,39,28,26,16.1,100.7,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,19:00:00,19.6,6.4,42,27,24,16.1,100.75,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,20:00:00,18.8,7.6,48,27,13,16.1,100.81,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,21:00:00,17.7,11.3,66,23,15,16.1,100.86,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,22:00:00,16.8,10.9,68,25,15,16.1,100.88,No Precipitation or Fog,,
-79.4,43.63,2020,9,4,23:00:00,16.7,10.8,68,24,17,16.1,100.91,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,00:00:00,16.6,10,65,27,17,16.1,100.94,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,01:00:00,16.5,9.7,64,27,17,16.1,100.98,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,02:00:00,16.8,9.6,62,30,15,16.1,100.99,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,03:00:00,16.1,9.5,65,30,13,16.1,101.02,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,04:00:00,14.9,9.7,71,28,13,16.1,101.04,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,05:00:00,15.2,9.8,70,30,5,16.1,101.06,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,06:00:00,14.7,9.8,72,29,9,16.1,101.11,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,07:00:00,15.7,10.1,69,,4,16.1,101.14,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,9,5,08:00:00,17.5,11.5,68,24,8,16.1,101.15,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,09:00:00,18.3,11.7,65,19,9,16.1,101.14,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,10:00:00,20.5,13.6,64,18,11,16.1,101.15,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,11:00:00,21.4,11.1,52,26,13,16.1,101.13,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,12:00:00,20.2,11,55,26,22,16.1,101.15,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,13:00:00,19.7,12.4,62,24,18,16.1,101.12,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,14:00:00,19.3,14.2,72,23,18,16.1,101.1,No Precipitation or Fog,,
-79.4,43.63,2020,9,5,15:00:00,19.8,13.9,68,23,21,16.1,101.06,No Precipitation or Fog,,
